,ID,Regular_Dine_Res,Dine_Other_Mex_Res,Income_15k_more,Fav_Mex_Res,Try_New_Things,Party_Person,People_Come_Me,No_Fried,Likes_Go_Out,Friends_Come_Me,Self_Confident,Eat_Balanced,Buy_New_Prods,Care_What_Eat,Try_New_Brands,Friendly_Employess,Fun_Place,Large_Portions,Fresh_Food,Good_Prices,Nice_Interior,Excellent_Taste,Knowledgeable_Employees,Proper_Food_Temp,Speed_Service,Satisfaction,Prob_Return,Prob_Recommend,Freq_Eat_At,Price,Food_Quality,Atmosphere,Service,Distance_Driven,Ad_Recall,Gender,N_Children,Age,Income,Innovator,Health_Conscious,Opinion_Leader,Outgoing,Service_v2,Food,Value,Atmosphere_V2
243,147.0,1.0,1.0,1.0,Santa Fe Grill,4.0,5.0,4.0,6.0,3.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,3.0,25000.0,4.0,5.666666666666667,4.666666666666667,4.0,2.3333333333333335,4.0,5.0,4.5
244,148.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,3.0,6.0,3.0,3.0,5.0,6.0,4.0,6.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,Do Not Recall Ads,Female,1.0,4.0,75000.0,4.0,6.0,3.6666666666666665,3.0,2.3333333333333335,3.6666666666666665,2.0,3.5
245,149.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,6.0,6.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,3.0,7.0,5.0,5.0,4.0,5.0,4.0,2.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,1.0,85000.0,6.666666666666667,5.333333333333333,5.666666666666667,5.0,5.666666666666667,4.333333333333333,6.0,6.0
246,150.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,7.0,6.0,4.0,6.0,6.0,7.0,3.0,7.0,3.0,2.0,5.0,6.0,4.0,5.0,5.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,Do Not Recall Ads,Female,1.0,3.0,21000.0,3.0,6.666666666666667,6.333333333333333,4.0,1.3333333333333333,3.0,5.5,5.0
247,151.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,5.0,2.0,5.0,5.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,4.0,22000.0,4.0,5.0,3.6666666666666665,4.0,2.3333333333333335,4.666666666666667,2.0,5.0
248,155.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,4.0,4.0,3.0,6.0,3.0,6.0,7.0,5.0,7.0,4.0,5.0,6.0,6.0,6.0,4.0,4.0,3.0,4.0,7.0,7.0,6.0,6.0,3.0,4.0,2.0,3.0,1.0,2.0,Recall Ads,Male,1.0,4.0,200000.0,7.0,5.0,4.333333333333333,3.5,4.666666666666667,4.666666666666667,6.0,4.5
249,156.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,2.0,4.0,5.0,1.0,5.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,Recall Ads,Male,1.0,5.0,75000.0,3.0,4.666666666666667,3.0,4.0,1.3333333333333333,5.0,2.0,4.0
250,157.0,1.0,1.0,1.0,Santa Fe Grill,7.0,2.0,4.0,3.0,2.0,6.0,3.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,7.0,5.0,4.0,5.0,3.0,5.0,7.0,6.0,4.0,4.0,5.0,3.0,4.0,1.0,2.0,1.0,Recall Ads,Male,3.0,3.0,120000.0,7.0,4.0,4.333333333333333,2.0,4.666666666666667,5.666666666666667,5.5,4.5
251,158.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,3.0,4.0,6.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,6.0,7.0,6.0,4.0,6.0,2.0,6.0,2.0,6.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,1.0,Do Not Recall Ads,Male,3.0,3.0,175000.0,3.3333333333333335,3.333333333333333,4.333333333333333,4.0,2.0,6.333333333333333,6.0,4.5
252,161.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,7.0,4.0,4.0,7.0,4.0,4.0,3.0,5.0,3.0,2.0,5.0,6.0,6.0,6.0,5.0,6.0,1.0,4.0,1.0,4.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,2.0,Recall Ads,Female,1.0,4.0,60000.0,3.0,4.333333333333333,6.0,4.0,1.3333333333333333,5.333333333333333,6.0,5.0
253,162.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,6.0,4.0,7.0,4.0,6.0,6.0,2.0,5.0,2.0,5.0,5.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,Recall Ads,Female,3.0,3.0,65000.0,3.0,3.6666666666666665,4.333333333333333,5.0,2.0,6.0,4.0,6.0
254,164.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,4.0,3.0,5.0,6.0,2.0,2.0,6.0,4.0,3.0,2.0,6.0,5.0,7.0,5.0,3.0,6.0,6.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,Recall Ads,Male,2.0,3.0,75000.0,4.0,3.0,4.0,5.0,3.6666666666666665,6.0,5.0,4.5
255,166.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,7.0,3.0,3.0,6.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,6.0,7.0,5.0,6.0,6.0,2.0,7.0,2.0,6.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,1.0,Do Not Recall Ads,Female,3.0,3.0,170000.0,3.0,3.0,6.0,3.0,2.0,6.666666666666667,5.5,5.0
256,171.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,2.0,Do Not Recall Ads,Male,2.0,1.0,24000.0,3.0,5.0,4.0,4.0,1.3333333333333333,4.666666666666667,3.0,5.0
257,172.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,7.0,5.0,5.0,7.0,5.0,5.0,7.0,4.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,3.0,5.0,7.0,5.0,5.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,Do Not Recall Ads,Male,3.0,3.0,16000.0,7.0,4.666666666666667,6.333333333333333,5.0,4.666666666666667,5.0,6.0,6.0
258,173.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,Do Not Recall Ads,Male,1.0,5.0,28000.0,3.6666666666666665,4.666666666666667,4.666666666666667,3.5,2.0,5.0,4.0,4.5
259,176.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,7.0,5.0,7.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,7.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,3.0,30000.0,6.0,5.666666666666667,5.333333333333333,4.0,4.333333333333333,4.0,5.0,5.0
260,177.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,4.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,3.0,Do Not Recall Ads,Female,1.0,5.0,19000.0,4.0,4.666666666666667,4.666666666666667,4.5,2.0,5.0,4.0,5.0
261,178.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,4.0,6.0,5.0,4.0,5.0,6.0,4.0,5.0,7.0,4.0,5.0,3.0,4.0,3.0,6.0,4.0,2.0,4.0,7.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,3.0,3.0,Do Not Recall Ads,Female,1.0,4.0,23000.0,6.0,5.666666666666667,4.333333333333333,4.5,4.333333333333333,4.0,3.0,5.5
262,179.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,7.0,3.0,5.0,7.0,6.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,7.0,6.0,7.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,4.0,2.0,4.0,1.0,3.0,1.0,Do Not Recall Ads,Male,3.0,3.0,120000.0,5.666666666666667,3.6666666666666665,6.666666666666667,4.5,4.666666666666667,5.666666666666667,6.0,6.0
263,180.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,6.0,6.0,4.0,5.0,4.0,6.0,7.0,6.0,7.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,7.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,Do Not Recall Ads,Male,1.0,3.0,110000.0,7.0,6.0,5.0,4.0,5.0,3.6666666666666665,4.5,5.0
264,182.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,3.0,20000.0,4.0,5.666666666666667,5.333333333333333,4.0,2.3333333333333335,4.0,5.0,5.0
265,183.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,5.0,5.0,5.0,7.0,5.0,6.0,7.0,6.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,3.0,7.0,5.0,5.0,4.0,5.0,2.0,4.0,3.0,1.0,1.0,Do Not Recall Ads,Male,2.0,1.0,30000.0,7.0,5.666666666666667,5.666666666666667,5.0,5.0,4.333333333333333,6.0,6.0
266,184.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,7.0,6.0,4.0,6.0,3.0,7.0,3.0,7.0,3.0,2.0,5.0,6.0,4.0,5.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,Do Not Recall Ads,Female,1.0,3.0,35000.0,3.0,6.666666666666667,5.333333333333333,4.0,1.3333333333333333,3.0,5.5,4.5
267,187.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,5.0,3.0,2.0,6.0,5.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,7.0,5.0,6.0,5.0,3.0,5.0,7.0,6.0,5.0,4.0,5.0,3.0,4.0,1.0,2.0,1.0,Recall Ads,Male,3.0,2.0,90000.0,7.0,4.0,5.333333333333333,3.0,4.666666666666667,5.666666666666667,5.5,5.5
268,188.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,3.0,4.0,6.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,6.0,7.0,6.0,6.0,6.0,2.0,6.0,2.0,6.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,1.0,Do Not Recall Ads,Male,3.0,3.0,125000.0,3.3333333333333335,3.0,5.333333333333333,4.0,2.0,6.333333333333333,6.0,5.5
269,191.0,1.0,1.0,1.0,Santa Fe Grill,7.0,3.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,7.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,7.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,Do Not Recall Ads,Female,1.0,4.0,25000.0,6.0,5.666666666666667,3.6666666666666665,4.0,4.333333333333333,4.0,3.0,4.0
270,194.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,4.0,7.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,7.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,3.0,18000.0,6.666666666666667,4.666666666666667,4.666666666666667,4.0,5.666666666666667,5.0,5.5,5.0
271,195.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,4.0,6.0,4.0,5.0,4.0,6.0,7.0,6.0,7.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,7.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,Do Not Recall Ads,Male,1.0,3.0,22000.0,7.0,6.0,4.333333333333333,4.0,5.0,3.6666666666666665,4.5,5.0
272,196.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,Do Not Recall Ads,Male,2.0,1.0,23000.0,3.0,5.0,4.0,4.0,2.0,4.666666666666667,3.0,5.0
273,198.0,1.0,1.0,1.0,Santa Fe Grill,7.0,3.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,7.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,7.0,4.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,Do Not Recall Ads,Female,1.0,4.0,20000.0,6.0,5.666666666666667,3.6666666666666665,4.0,4.333333333333333,4.0,3.0,4.0
274,199.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,3.0,3.0,5.0,6.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,6.0,4.0,2.0,5.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,Do Not Recall Ads,Male,1.0,4.0,70000.0,3.6666666666666665,5.0,3.6666666666666665,3.0,2.0,4.666666666666667,2.0,5.0
275,200.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,3.0,3.0,5.0,6.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,6.0,4.0,2.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,Do Not Recall Ads,Male,1.0,5.0,33000.0,3.6666666666666665,5.0,3.6666666666666665,3.0,2.0,4.666666666666667,2.0,5.0
276,202.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,7.0,3.0,3.0,2.0,5.0,3.0,7.0,3.0,5.0,6.0,2.0,6.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,Do Not Recall Ads,Male,2.0,1.0,22000.0,4.333333333333333,3.0,4.0,4.0,2.0,6.333333333333333,3.0,5.0
277,203.0,1.0,1.0,1.0,Santa Fe Grill,2.0,3.0,4.0,5.0,4.0,7.0,3.0,6.0,3.0,6.0,3.0,1.0,4.0,6.0,5.0,6.0,4.0,4.0,1.0,3.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,Do Not Recall Ads,Male,1.0,4.0,65000.0,2.6666666666666665,5.666666666666667,4.666666666666667,3.5,1.0,4.0,6.0,4.0
278,204.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,4.0,5.0,4.0,7.0,4.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,7.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,3.0,75000.0,7.0,4.666666666666667,5.0,4.0,5.0,5.0,6.0,5.0
279,205.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,6.0,4.0,4.0,6.0,2.0,5.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,4.0,3.0,Do Not Recall Ads,Male,1.0,4.0,40000.0,3.6666666666666665,4.0,4.0,3.5,2.0,5.666666666666667,4.0,4.0
280,208.0,1.0,1.0,1.0,Santa Fe Grill,7.0,3.0,4.0,6.0,4.0,6.0,3.0,6.0,7.0,6.0,7.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,7.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,Do Not Recall Ads,Male,1.0,4.0,65000.0,7.0,6.0,4.333333333333333,3.5,5.0,3.6666666666666665,5.0,4.0
281,211.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,4.0,5.0,4.0,2.0,3.0,4.0,1.0,2.0,3.0,Do Not Recall Ads,Female,1.0,5.0,24000.0,3.3333333333333335,4.666666666666667,5.0,4.5,2.0,5.0,4.0,5.0
282,212.0,1.0,1.0,1.0,Santa Fe Grill,7.0,3.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,7.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,7.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,Do Not Recall Ads,Female,1.0,4.0,25000.0,6.0,5.666666666666667,3.6666666666666665,4.0,4.333333333333333,4.0,3.0,4.0
283,213.0,1.0,1.0,1.0,Santa Fe Grill,4.0,2.0,3.0,6.0,4.0,3.0,2.0,6.0,7.0,6.0,7.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,7.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,3.0,Do Not Recall Ads,Female,1.0,3.0,65000.0,6.0,6.0,2.6666666666666665,3.0,4.333333333333333,4.0,2.0,3.0
284,214.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,6.0,3.0,5.0,7.0,6.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,7.0,6.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,4.0,1.0,2.0,3.0,4.0,1.0,Do Not Recall Ads,Male,3.0,3.0,100000.0,5.666666666666667,3.6666666666666665,6.333333333333333,5.0,4.0,5.666666666666667,6.0,5.0
285,216.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,6.0,5.0,4.0,6.0,6.0,5.0,6.0,4.0,7.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,1.0,Do Not Recall Ads,Male,3.0,3.0,40000.0,6.666666666666667,4.666666666666667,6.0,4.0,4.0,5.0,5.5,5.0
286,217.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,7.0,6.0,4.0,7.0,6.0,5.0,7.0,5.0,4.0,3.0,5.0,6.0,4.0,6.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,Do Not Recall Ads,Female,1.0,4.0,70000.0,5.0,5.333333333333333,6.666666666666667,4.0,3.0,4.333333333333333,6.0,5.0
287,218.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,5.0,6.0,4.0,5.0,5.0,6.0,7.0,6.0,7.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,7.0,4.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,Do Not Recall Ads,Male,1.0,3.0,24000.0,7.0,6.0,5.0,4.0,5.0,3.6666666666666665,4.5,5.0
288,219.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,6.0,4.0,2.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,Do Not Recall Ads,Male,1.0,4.0,22000.0,3.6666666666666665,4.333333333333333,3.0,3.0,2.0,4.666666666666667,2.0,5.0
289,221.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,4.0,6.0,3.0,6.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,Do Not Recall Ads,Male,1.0,3.0,25000.0,4.0,5.333333333333333,4.666666666666667,3.0,2.3333333333333335,4.0,5.0,4.5
290,222.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,3.0,6.0,3.0,3.0,3.0,6.0,4.0,6.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,Do Not Recall Ads,Female,1.0,4.0,65000.0,4.0,6.0,3.0,3.0,3.6666666666666665,3.6666666666666665,2.0,3.5
291,223.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,7.0,5.0,5.0,7.0,7.0,6.0,6.0,6.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,7.0,3.0,7.0,5.0,5.0,4.0,5.0,4.0,3.0,1.0,2.0,1.0,Do Not Recall Ads,Male,3.0,1.0,20000.0,6.666666666666667,5.666666666666667,7.0,5.0,6.0,4.333333333333333,6.0,6.0
292,224.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,7.0,6.0,4.0,6.0,6.0,7.0,3.0,7.0,3.0,2.0,5.0,6.0,4.0,5.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,4.0,3.0,Do Not Recall Ads,Female,1.0,3.0,16000.0,3.0,6.666666666666667,6.333333333333333,4.0,2.0,3.0,5.5,5.0
293,225.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,5.0,2.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,3.0,Do Not Recall Ads,Male,1.0,4.0,33000.0,4.0,5.0,3.3333333333333335,4.0,3.0,4.666666666666667,2.0,5.0
294,229.0,1.0,1.0,1.0,Santa Fe Grill,7.0,3.0,6.0,4.0,3.0,6.0,3.0,5.0,7.0,5.0,7.0,4.0,5.0,6.0,6.0,6.0,4.0,4.0,3.0,4.0,7.0,6.0,5.0,5.0,3.0,4.0,3.0,1.0,2.0,2.0,Recall Ads,Male,2.0,4.0,25000.0,7.0,4.666666666666667,5.0,3.0,4.666666666666667,4.666666666666667,6.0,4.5
295,230.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,2.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,2.0,Recall Ads,Male,1.0,4.0,85000.0,3.0,4.666666666666667,3.0,4.0,2.6666666666666665,5.0,2.0,4.0
296,231.0,1.0,1.0,1.0,Santa Fe Grill,7.0,4.0,7.0,3.0,2.0,6.0,3.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,7.0,5.0,4.0,5.0,3.0,5.0,7.0,6.0,4.0,4.0,5.0,1.0,2.0,3.0,4.0,1.0,Do Not Recall Ads,Male,3.0,3.0,130000.0,7.0,4.0,5.333333333333333,3.0,4.666666666666667,5.666666666666667,5.5,4.5
297,232.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,3.0,4.0,7.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,6.0,7.0,6.0,4.0,6.0,2.0,6.0,3.0,6.0,5.0,5.0,5.0,1.0,2.0,3.0,4.0,1.0,Do Not Recall Ads,Male,3.0,3.0,100000.0,3.3333333333333335,3.0,5.0,4.0,2.3333333333333335,6.333333333333333,6.0,4.5
298,235.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,5.0,6.0,6.0,6.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,3.0,Recall Ads,Female,1.0,5.0,20000.0,3.0,4.333333333333333,4.333333333333333,4.0,2.3333333333333335,5.0,6.0,5.0
299,236.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,6.0,4.0,7.0,4.0,6.0,6.0,2.0,5.0,3.0,5.0,5.0,4.0,3.0,1.0,2.0,3.0,4.0,1.0,Recall Ads,Female,3.0,3.0,55000.0,3.0,3.6666666666666665,5.0,5.0,2.3333333333333335,6.0,4.0,6.0
300,238.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,6.0,3.0,5.0,6.0,2.0,2.0,6.0,4.0,3.0,2.0,6.0,5.0,7.0,5.0,3.0,6.0,6.0,5.0,3.0,5.0,5.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,Recall Ads,Male,2.0,3.0,85000.0,4.0,3.0,4.666666666666667,5.0,3.6666666666666665,6.0,5.0,4.5
301,240.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,7.0,3.0,3.0,6.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,6.0,7.0,5.0,6.0,5.0,2.0,7.0,3.0,6.0,5.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,Recall Ads,Female,3.0,3.0,30000.0,3.0,3.0,6.0,3.0,2.3333333333333335,6.333333333333333,5.5,5.0
302,245.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,Do Not Recall Ads,Male,2.0,1.0,27000.0,3.0,5.0,4.0,4.0,2.3333333333333335,4.666666666666667,3.0,5.0
303,246.0,1.0,1.0,1.0,Santa Fe Grill,7.0,5.0,5.0,5.0,5.0,7.0,5.0,4.0,7.0,4.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,5.0,7.0,5.0,5.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,Do Not Recall Ads,Male,3.0,3.0,65000.0,7.0,4.333333333333333,5.666666666666667,5.0,5.0,5.0,6.0,6.0
304,247.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,Do Not Recall Ads,Male,1.0,4.0,28000.0,3.6666666666666665,4.666666666666667,4.666666666666667,3.5,3.3333333333333335,5.0,4.0,4.5
